Item_MRP,Item_Weight,Item_Outlet_Sales
235.5248,10.5,4740.496
146.2786,15.1,433.4358
200.5742,5.405,2388.8904000000002
81.0276,20.35,1868.2348
149.605,NA,449.415
262.0252,5.785,4459.5284
185.3924,11.8,370.1848
47.1402,NA,1516.0266
127.102,12.5,253.004
45.6086,6.11,1025.9978
58.2562,7.105,592.562
50.3324,8.5,675.1212
100.0384,16.7,1970.768
138.6838,17.1,2950.1598
39.5138,8.325,568.5932
55.1956,15.85,1255.6988
153.934,NA,153.134
190.3504,NA,1917.504
252.7698,12.15,5834.4054
37.2506,15.85,493.3578
83.5566,17.1,1860.2452
144.847,15.5,2433.499
172.3106,14.15,3251.1014
149.1734,NA,4454.202
127.6652,6.865,2841.6344
183.1292,16.5,6385.022
159.4604,14.5,2376.906
110.2544,19.35,1677.816
192.1478,8.51,1937.478
147.0734,6.65,296.9468
252.6066,7.39,2259.0594
130.3284,10.895,2504.7396
170.5422,8.63,2069.3064
92.5436,7.75,1701.7848
62.8826,12.15,710.4086
194.3452,18.25,4502.1396
88.5856,19.85,703.0848
195.8136,9.3,2138.5496
237.3564,NA,2145.2076
55.6614,5.98,331.5684
82.1592,NA,412.796
82.925,7.02,1165.15
76.7986,7.72,1324.2762
45.6086,5.925,356.8688
224.8404,9.695,3600.6464
122.3414,12.6,243.6828
112.1518,15.6,1821.6288
180.9976,16.7,4165.2448
88.2514,18,88.5514
190.4846,NA,8789.8916
104.6306,20.85,1149.8366
151.0392,NA,3281.0624
230.201,18.7,5742.525
228.0352,NA,10306.584
133.3284,18.85,263.6568
186.924,11.65,2237.088
93.112,16.5,932.12
128.1994,15.6,2184.4898
173.2396,12.3,3139.9128
231.83,NA,466.06
56.6272,10.65,447.4176
102.499,16.2,2063.98
48.2376,10.5,527.3136
92.812,NA,2609.936
123.4072,7.55,2082.6224
104.728,NA,2450.144
179.466,13.35,3775.086
44.5086,16,713.7376
103.0016,NA,202.4032
90.7488,16.85,2263.72
49.9692,8.185,837.5764
125.9362,19.7,1635.8706
189.7214,10.8,5841.0634
172.5764,12.6,1030.6584
216.885,16.7,6275.165
185.0898,13.1,1870.898
162.2578,14.85,3690.5294
150.3734,NA,296.9468
58.022,13,898.83
146.9444,12.1,1596.5884
245.4118,11.3,6669.3186
245.4144,10,7105.4176
121.0756,20.6,1696.4584
86.054,11.5,1384.864
114.8492,11.8,1390.1904
177.037,8.895,176.437
104.0964,9.3,1788.3388
177.037,NA,4587.362
171.8422,19.1,1034.6532
94.9094,17.85,761.6752
94.1436,6.445,1418.154
53.5324,12.65,415.4592
157.8604,13.15,3803.0496
121.7414,NA,365.5242
61.9168,15,767.0016
151.9024,11.65,1669.8264
152.2366,20.1,151.1366
102.9016,17.35,1922.8304
95.0094,18.1,1713.7692
51.3324,8.5,311.5944
56.1956,14.1,1364.89
126.2704,11.8,2002.7264
155.0998,6.035,3691.1952
113.2834,NA,575.917
168.4448,12.5,170.4448
116.8808,20.85,820.2656
162.6526,14,4275.7676
92.412,17.25,1304.968
129.2626,11.5,1705.1138
93.2462,6.675,1480.7392
90.3172,5.8,1338.258
208.4954,8.895,6251.862
32.9216,7.67,588.5672
106.128,10.895,319.584
148.2392,8.21,1491.392
107.128,8.575,958.752
93.1436,7.75,1418.154
41.877,NA,1125.202
190.6846,NA,9554.23
197.2426,12.35,2966.139
117.1834,17.7,691.1004
151.0682,8.52,1829.6184
43.3086,18.2,758.3462
73.0696,NA,223.7088
225.9404,16,1350.2424
115.0518,8.63,1366.2216
40.7138,10.8,406.138
192.5504,18.75,2109.2544
161.9552,5.78,2111.9176
90.7172,13.8,1338.258
184.724,17.75,1677.816
194.682,11.5,2316.984
117.6492,11.8,1158.492
140.5496,15.1,2681.8424
116.6834,NA,460.7336
122.0388,8.85,1609.9044
174.5054,12.6,2626.581
75.8012,13.8,1138.518
188.653,6.115,3605.307
170.3764,17.25,343.5528
142.047,NA,2719.793
150.7366,6.26,2418.1856
86.254,13.5,173.108
90.1514,19.6,442.757
263.7884,NA,1324.942
126.3704,11.5,3880.2824
54.9614,14.65,552.614
102.8016,8.89,1012.016
154.2972,8.02,1090.5804
183.3292,18.7,2006.7212
89.7146,7.405,547.2876
148.4418,5.98,2354.2688
209.7586,NA,5487.5236
149.5366,NA,604.5464
48.7034,15.2,680.4476
146.3444,12.1,3773.7544
52.1008,NA,50.6008
161.5578,9.285,4653.2762
192.282,NA,386.164
188.453,8.155,379.506
89.4172,9.3,1159.8236
117.4492,13.85,3243.7776
65.7168,16.7,1086.5856
105.8648,11.15,1973.4312
117.2782,16.7,715.0692
124.5362,17,1132.5258
228.372,7.365,4527.44
207.2638,16.5,5383.6588
245.7802,13.8,245.6802
171.3422,NA,862.211
52.9324,18.7,51.9324
250.4408,7.905,3004.0896
211.4902,13.65,4035.4138
163.8868,17.6,3111.9492
44.177,15.5,173.108
41.748,17.25,199.74
194.882,6.89,4440.886
165.1158,7.81,1838.2738
188.6898,20.2,3367.6164
56.6614,NA,607.8754
113.1176,10.3,4695.2216
126.4994,4.635,1670.4922
265.2884,6.465,264.9884
176.9028,NA,708.4112
186.4898,6.61,2993.4368
167.4816,NA,1006.6896
126.8362,9.1,125.8362
122.5388,5.15,371.5164
63.9168,NA,1597.92
147.7418,18,4119.9704
115.9492,10.1,231.6984
185.6266,NA,4979.5182
153.8314,NA,3723.1536
149.9392,8.21,1938.8096
242.6486,7.81,2199.1374
252.1698,12.15,2283.0282
80.3644,19.35,157.1288
173.6764,15.6,515.3292
93.512,7.365,1677.816
187.7898,9.5,2057.9878
179.4344,NA,5888.3352
85.3882,5.73,1288.323
89.783,15.1,2247.075
105.5306,6.765,1567.959
160.9578,14.85,4813.734
131.2968,6.11,1957.452
110.4228,20.1,1105.228
85.2882,5.73,2061.3168
249.5092,NA,6474.2392
208.7928,6.785,5890.9984
51.9982,8.645,999.3658
188.8214,NA,753.6856
112.3544,15.6,2572.6512
98.77,7.76,1298.31
51.1666,9.195,1179.1318
102.8016,9.8,1922.8304
197.2452,18.25,195.7452
177.337,21.25,2822.992
117.3492,7.235,1506.0396
197.0794,20.25,4681.9056
93.8094,NA,3237.1196
154.3656,NA,2471.4496
80.2618,18,644.4944
148.4734,7.02,3563.3616
144.0786,15.1,2600.6148
100.0384,8.68,2266.3832
175.7738,21.2,1911.5118
176.6344,16.6,356.8688
37.3506,12.15,645.1602
169.9474,16.25,2863.6058
133.2942,11.5,2649.884
87.3882,NA,1374.2112
83.5566,13.15,1268.349
132.1626,5.465,1573.9512
253.7014,14.15,5865.0322
261.9252,12.8,4984.1788
119.3756,8.655,1454.1072
176.8712,NA,3691.1952
199.1084,9.3,396.8168
120.8756,20.6,1211.756
155.8946,NA,473.3838
197.011,19.7,3338.987
169.6448,14.5,2045.3376
147.7102,10,437.4306
161.821,7.945,2446.815
81.7276,20.35,2030.69
60.222,15.85,539.298
44.8428,16.85,703.0848
132.9626,11.5,1442.7886
156.4604,11.1,2376.906
174.9396,6.635,1744.396
123.1046,7.81,871.5322
85.1908,9.395,1342.2528
108.228,7,1171.808
217.5166,6.71,4572.0486
38.0506,15.75,265.6542
123.7704,19.85,2503.408
189.2872,9.5,6050.7904
127.5994,15.6,2441.4886
123.8388,NA,123.8388
178.666,13.35,1797.66
174.2054,11.1,1926.1594
219.7456,15,3094.6384
109.057,14.8,1428.141
145.7418,19.1,882.8508
264.3226,6.825,4229.1616
228.001,NA,1148.505
88.0856,17.35,1318.284
102.4016,9.8,1720.4272
164.1184,19.35,2807.0128
98.9358,18.6,1508.037
114.4518,7.27,1366.2216
122.0072,12.6,1470.0864
196.7768,NA,5912.304
108.6938,12.65,1393.5194
220.3798,NA,5289.1152
184.7266,17.5,2213.1192
229.7326,8.06,6930.978
165.5526,12.1,3453.5046
62.351,NA,2150.534
166.6184,17.2,1155.8288
215.1218,NA,3205.827
186.7556,5.94,3942.8676
217.885,16.7,3894.93
141.547,7.39,2290.352
100.1042,20.7,892.8378
142.4496,NA,564.5984
172.2764,NA,1545.9876
241.4196,18.2,482.0392
195.211,20.2,2356.932
84.5882,NA,2061.3168
42.3796,NA,123.8388
240.7538,17.75,4566.7222
43.5744,8.71,498.0184
251.7724,18.85,3020.0688
192.0478,20.75,4649.9472
85.6198,12.5,610.5386
53.7298,5.325,862.8768
156.463,NA,312.926
255.3988,16.75,4625.9784
141.2496,16,3387.5904
179.766,13.35,5932.278
99.8674,11.8,1018.674
231.4668,10.65,3225.1352
165.8526,12.1,3124.5994
105.828,9.395,1704.448
152.0024,19.6,2884.2456
86.9198,14.1,1133.8574
177.937,NA,6881.043
104.799,16.5,1238.388
88.2856,14.3,175.7712
227.901,7.51,459.402
93.412,17.25,932.12
87.0856,5.785,1406.1696
55.5588,13.65,916.1408
149.8366,6.26,1964.7758
53.464,NA,1597.92
174.937,19.7,882.185
255.2014,19.7,3570.0196
186.724,13.65,4474.176
63.0536,20.1,980.0576
250.9092,12.6,4731.1748
222.8746,20.85,3589.9936
77.9012,NA,75.9012
185.8924,15.6,3516.7556
146.8418,5.98,1765.7016
184.3582,NA,185.7582
165.4842,16.35,1492.0578
170.5106,14.15,2395.5484
145.1444,12.1,3338.3212
233.0642,9.895,6041.4692
195.6478,8.51,4262.4516
126.7362,17,1258.362
194.711,NA,5892.33
175.437,9,3175.866
163.221,5.11,2773.057
85.554,19.5,1211.756
84.1592,9.195,1238.388
147.5102,16.7,5540.7876
210.8244,19,2540.6928
35.0874,12.3,458.7362
256.1646,NA,3349.6398
82.0276,14.15,1624.552
128.9678,NA,254.3356
116.3176,10.395,1259.6936
125.1362,17,251.6724
47.1744,15.85,996.0368
149.8076,10.195,2217.114
57.4272,NA,111.8544
261.4278,6.57,4165.2448
195.3768,8.43,1576.6144
142.247,7.39,2433.499
224.1404,16,4725.8484
76.0354,13.1,601.8832
129.9626,NA,3410.2276
95.2068,13.5,583.2408
185.8556,20.6,1689.8004
216.9824,15.2,4804.4128
179.1344,NA,1605.9096
154.1998,5.88,3537.3954
178.1028,6.03,1416.8224
112.6202,NA,675.1212
130.2626,18.85,3016.7398
85.5224,7.68,1278.336
124.673,15.35,2093.941
119.2782,13.1,3098.6332
198.6084,10.1,2182.4924
44.7744,NA,135.8232
231.401,12.65,2526.711
109.8254,14.6,1627.881
176.0712,11.1,1581.9408
197.2426,NA,3163.8816
172.5422,8.63,2241.7486
163.9184,9.6,4293.0784
55.6614,19.6,165.7842
165.0868,19.35,982.7208
214.7192,14,3020.0688
34.3532,12.15,251.6724
93.8462,8.195,647.8234
41.6138,8.325,284.2966
241.6854,7.475,6042.135
45.2718,NA,47.2718
109.8596,6.385,3235.788
41.0112,NA,42.6112
148.3418,18.5,1765.7016
118.9124,11.5,1540.6612
45.9086,7.93,1070.6064
154.3972,NA,311.5944
183.7924,13.65,2591.2936
157.9946,12.35,3313.6866
216.0192,14,2588.6304
189.2214,9.6,3956.8494
143.2812,14,3277.0676
100.5016,8.89,1315.6208
109.8544,16.85,223.7088
75.5354,NA,150.4708
225.3088,7.05,5816.4288
111.6886,17.1,1556.6404
249.1092,NA,8217.3036
174.437,19.7,1587.933
33.6558,16.1,203.7348
96.9094,11.3,952.094
153.1998,6.035,1537.998
46.706,17.6,699.09
34.9874,6.675,247.0118
262.9568,15.5,1845.5976
85.025,9.395,2080.625
78.4328,16.1,1158.492
185.9266,15,4610.665
142.9154,9.6,3261.7542
228.5668,14.1,1151.834
192.682,11.5,3861.64
178.366,12.1,4314.384
249.0092,7.42,2988.1104
196.511,15.1,4713.864
151.005,NA,149.805
161.1578,9.285,4011.445
220.1482,7.855,4600.0122
182.5266,NA,6454.931
196.6768,12.85,2759.0752
263.7884,13.8,5564.7564
226.5694,15,913.4776
246.8144,10.8,2450.144
88.4856,14.3,1406.1696
250.1408,9.8,4005.4528
106.6254,11.5,325.5762
119.8414,9.21,1340.2554
95.141,NA,2510.066
118.344,10,1797.66
87.7172,18.5,802.9548
177.4344,20.6,1962.7784
245.4802,9.3,3193.8426
48.8034,11.395,777.6544
184.3924,11.8,370.1848
37.9532,8.01,826.9236
229.3694,15,5024.1268
93.4804,13.35,1102.5648
130.7942,NA,3047.3666
86.8514,NA,354.2056
157.0946,10.5,2209.1244
120.4756,21.25,1938.8096
142.047,17,3149.234
63.1826,9.3,2002.0606
183.1634,15.7,5634.6654
252.8382,15.75,6308.455
35.2532,NA,970.7364
263.1594,14.5,2616.594
172.6422,NA,344.8844
208.4954,NA,3751.1172
173.808,7.1,1211.756
159.3262,14.5,2864.2716
73.1038,17.35,886.8456
128.6994,18,2441.4886
248.6408,6.615,3504.7712
256.3988,NA,256.9988
107.5254,11.5,325.5762
183.7608,19.1,4777.7808000000005
188.3898,NA,5238.5144
222.1088,7.05,4026.7584
47.1034,NA,145.8102
98.141,16.35,386.164
84.3882,18.35,1116.5466
33.39,9.105,33.29
47.0402,7.63,1470.0864
140.318,NA,139.818
44.2744,NA,90.5488
152.934,7.55,2450.144
189.553,NA,379.506
100.1016,5.5,2125.2336
172.908,7.59,6231.888
31.49,9.5,466.06
44.4086,6.11,1159.8236
164.75,5.655,1498.05
156.5288,7.285,2356.932
165.2526,10.65,3946.8624
46.8034,17.7,923.4646
97.141,12.8,2799.689
126.1704,19.85,1877.556
111.0544,15.7,223.7088
114.4518,15.6,2390.8878
84.2908,9.8,755.0172
57.1614,19.5,331.5684
74.0696,16.2,1416.8224
44.0402,17.6,597.22260000000006
196.2136,13.6,1944.136
193.1136,18.85,2332.9632
258.8304,15.1,5424.9384
79.2618,17.35,966.7416
169.879,NA,339.558
157.0288,20.7,2199.8032
60.9562,13.5,533.3058
40.348,NA,79.896
187.3872,NA,2836.308
168.1158,13.1,2005.3896
254.7698,12.15,5073.396
120.1782,NA,357.5346
46.2376,NA,814.9392
98.1042,NA,2777.7176
34.2216,NA,173.108
216.1166,15.1,5007.4818
110.5886,16.7,1556.6404
55.6614,14.65,1049.9666
151.8708,13.3,1655.1788
118.6782,20.1,2502.7422
89.8856,14.3,1406.1696
249.7092,7.42,7719.2852
214.885,NA,4976.855
188.7872,9.5,1701.7848
141.8128,7.075,143.8128
157.063,NA,312.926
160.7894,7.96,3235.788
160.5236,6.135,2094.6068
109.7254,14.6,651.1524
212.4586,14.3,3799.0548
172.1422,NA,5000.8238
100.67,NA,399.48
147.1444,8.315,870.8664
241.8512,10.1,484.7024
262.1278,9.895,3904.917
85.054,11.5,1731.08
226.0062,18.25,1805.6496
127.0994,4.635,1927.491
145.8418,18.5,5591.3884
173.5764,5.365,2061.3168
140.3154,6.095,1843.6002
110.4544,NA,4250.4672
257.0988,16.75,6424.97
120.8756,21.25,1575.2828
230.2668,NA,8062.838
148.5734,12.1,1336.2606
242.2512,15.1,484.7024
131.531,8.6,2466.789
164.2526,17.6,1315.6208
144.047,15.35,286.294
115.7834,8.26,2073.3012
191.482,6.57,5020.132
177.0686,11.6,1422.1488
232.3958,20.35,6076.0908
254.904,12.15,4048.064
93.7804,17.35,2848.2924
107.728,7,2024.032
50.5324,8.5,882.8508
125.8046,NA,249.0092
42.0454,14.5,377.5086
106.4596,9.195,215.7192
140.3838,17.75,1404.838
111.3228,8.775,1436.7964
189.6214,16.7,2826.321
238.2248,15.2,3555.372
91.083,20.5,539.298
115.2176,NA,1030.6584
257.8962,5.21,4402.9354
115.7176,10.3,1717.764
165.9526,18.25,1644.526
232.83,21.25,1398.18
142.9154,8.6,992.7078
172.0422,10.3,3966.1706
251.9724,9.5,3523.4136
125.4388,9.3,3715.164
50.8666,9.195,871.5322
84.9224,7.68,1619.2256
116.6124,NA,3199.8348
144.4444,12.1,3628.61
57.7272,11.6,503.3448
246.2144,9.695,3675.216
121.9388,12,3219.8088
132.9626,19,1967.439
179.5344,6.38,4103.9912
195.5478,20.5,3874.956
103.1648,NA,1973.4312
257.4988,5.695,3083.9856
153.8314,19.2,155.1314
234.9958,20.35,5842.395
107.76220000000001,9.195,105.8622
191.6188,17.85,2475.4444
120.7098,NA,3735.8038
199.9084,14.6,2380.9008
195.411,10.195,2749.754
148.005,17.85,898.83
176.1028,7.5,1948.1308
121.6098,6.59,2410.196
262.2568,10.895,3954.852
220.8798,NA,6170.6344
179.6976,14.6,5070.7328
111.6544,NA,335.5632
258.062,9.6,2856.282
211.0612,NA,418.1224
189.053,10.3,5313.084
228.4352,17,8245.2672
50.6982,8.645,736.3748
155.2972,16,3583.3356
213.456,6.155,2556.672
165.121,13.85,2936.178
198.011,NA,392.822
173.8054,13.1,2801.6864
196.5084,NA,198.4084
77.0012,11.8,2277.036
265.5568,15.5,4482.1656
196.911,14.15,392.822
114.186,NA,1924.162
184.1924,NA,185.0924
39.9506,20.7,872.8638
216.7824,15.2,436.7648
132.7626,11.5,2885.5772
120.8756,21.25,1454.1072
54.5956,14.1,1037.3164
41.3112,9.395,255.6672
130.531,NA,5582.733
101.1332,7.895,1332.9316
131.331,14,3635.268
172.0764,5.365,2748.4224
165.7842,16.35,1823.6262
100.37,15.75,1298.31
177.9028,7.5,1416.8224
189.3846,14.8,4777.115
115.8834,7.07,1036.6506
34.719,20.5,768.999
193.0794,NA,975.397
119.9124,18,948.0992
231.8668,9.5,230.3668
125.7362,15,3020.0688
226.3036,20.1,910.8144
219.7798,11,2644.5576
151.5682,18.7,1982.0866
64.2168,NA,1278.336
147.976,15.15,732.38
196.7084,14.1,3174.5344
65.4168,8.42,127.8336
121.0072,NA,2940.1728
145.1444,NA,3918.8988
237.988,8.27,7190.64
84.5566,NA,253.6698
95.4436,8.615,567.2616
105.9306,NA,209.0612
45.106,9.8,1398.18
131.0284,NA,131.8284
109.1938,NA,2036.6822
78.8302,13.65,713.0718
37.1874,6.385,247.0118
108.9596,20.5,539.298
113.4544,16.85,2908.2144
61.851,7.785,1454.773
150.4366,NA,151.1366
62.7194,NA,1857.582
190.0214,10.8,2449.4782
60.2904,15,117.1808
84.2224,5.175,852.224
179.0686,11.6,5688.5952
84.625,6.775,2496.75
61.351,9.31,822.263
47.306,15,652.484
119.8124,13.3,1896.1984
59.1246,16,753.0198
212.1902,NA,424.7804
146.2076,6.48,2364.9216
142.0838,NA,280.9676
191.5504,NA,5944.2624
128.102,12.5,885.514
115.7176,8.39,1374.2112
80.8276,17.7,1868.2348
80.8592,12.5,82.5592
248.8092,NA,6474.2392
218.5798,15.6,4407.596
166.1526,10.65,2466.789
36.2216,12.35,346.216
188.224,6.035,5779.144
213.356,6.155,3835.008
89.1856,16.75,1581.9408
172.4106,16.75,2908.8802
139.8496,15.1,1270.3464
233.03,21.25,5592.72
89.6856,9.395,878.856
89.3856,17.6,1318.284
37.4822,NA,942.7728
172.6764,13.15,2061.3168
228.2036,5.035,4781.7756
210.52440000000001,NA,6775.1808
162.621,NA,815.605
160.9552,NA,162.4552
81.925,5.48,3079.325
112.0544,19.35,223.7088
59.5246,9.195,810.9444
95.7068,5.26,1166.4816
187.124,NA,3728.48
261.691,6.235,3155.892
149.9366,11.8,1662.5026
92.9436,20.7,2174.5028
177.937,13.6,2293.681
169.179,5.82,2037.348
98.77,7.76,1697.79
187.6872,18.35,2836.308
157.4288,7.285,2042.6744
133.7942,15.1,2384.8956
106.628,7,639.168
180.4292,NA,4013.4424
193.4162,18.35,2116.5782
74.3012,13.8,1669.8264
154.934,18.35,1225.072
172.8738,NA,3649.2498
206.8296,8.895,4154.592
234.9958,NA,13086.9648
42.377,15.5,1211.756
101.4332,14.5,1948.1308
245.2802,NA,10072.8882
116.0834,8.26,1267.0174
120.944,10,2037.348
79.6644,9,1571.288
165.85,5.655,1830.95
93.4436,18.6,1701.7848
140.8838,15,2247.7408
153.434,20.5,3981.484
119.9414,8.785,1462.0968
173.8422,8.77,3448.844
108.128,18.75,1065.28
220.8772,19.85,4225.1668
259.7304,17.5,3616.6256
242.3538,14.6,5287.7836
127.1704,11.8,3004.0896
110.8544,11.65,111.8544
213.7902,13.65,1274.3412
34.9558,NA,1120.5414
118.4124,16.6,3199.8348
79.0618,18,1208.427
130.3968,7.17,3523.4136
264.5226,10.3,3436.1938
162.6552,NA,5685.932
172.0422,NA,517.3266
123.9704,11.5,375.5112
37.2848,7.855,745.696
107.128,NA,319.584
72.2038,17.35,886.8456
101.8016,9,1720.4272
164.2526,NA,3946.8624
256.3672,NA,255.6672
196.311,10.195,589.233
181.7634,15.7,2544.6876
177.966,15.7,3415.554
210.727,8.88,4194.54
114.4492,15.2,579.246
33.3558,10.195,848.895
133.0626,6.67,1573.9512
91.6804,NA,3858.9768
90.5514,NA,2036.6822
84.9224,8.975,1278.336
246.2802,13.8,1228.401
49.9324,16.35,259.662
129.6968,6.11,1174.4712
105.6306,7.785,627.1836
178.237,NA,7939.665
60.4562,18.85,1125.8678
120.9756,NA,2787.0388
127.2678,6.65,2416.1882
59.2588,7.5,916.1408
186.5924,5.985,2591.2936
95.012,6.78,2050.664
122.2098,6.195,1205.098
48.8376,18.6,287.6256
174.1422,8.63,517.3266
117.0834,11.8,1842.9344
145.8128,7.075,1725.7536
100.1042,8.395,1289.6546
153.6682,17.85,1829.6184
79.2328,12.35,154.4656
238.3538,14.6,2163.1842
164.95,NA,4161.25
82.9908,11.65,1258.362
183.8266,20.7,1844.266
173.6422,8.77,517.3266
219.3482,20.25,8323.8316
198.4426,13.65,5536.7928
168.4474,17.7,2358.2636
144.3444,8.315,3483.4656
122.8388,NA,2972.1312
246.1486,7.81,5375.6692
220.7482,11.1,4380.964
96.2094,18.1,952.094
153.8682,8.88,1829.6184
39.1506,12.15,1480.0734
188.4872,9.5,3592.6568
215.1192,15.25,2157.192
96.6094,NA,2189.8162
123.773,12.15,3325.671
95.741,16.35,965.41
52.3324,NA,1298.31
157.663,12.85,2659.871
103.699,12.5,412.796
109.1254,7.905,1627.881
153.4998,17.85,2922.1962
100.8332,7.21,1537.998
37.0874,5.175,423.4488
163.221,NA,326.242
193.1162,16.2,2501.4106
103.8332,14,1743.0644
65.9168,8.42,958.752
195.0136,9.3,194.4136
226.172,9.395,3848.324
260.7936,17.85,4697.8848
74.2012,NA,1290.3204
60.1536,6.13,1102.5648
216.9166,NA,217.7166
194.282,20.1,1544.656
103.699,16.5,1651.184
122.473,5.615,1354.903
183.095,7.52,5492.85
54.5614,NA,1713.1034
87.4172,13.8,178.4344
98.241,17.6,1930.82
122.3756,20.5,2544.6876
116.9492,11.8,1969.4364
155.963,NA,4537.427
108.3938,20.25,2787.0388
177.637,15.85,3352.303
166.2816,17.7,2516.724
185.324,6.035,3728.48
184.495,NA,7873.085
117.0124,12.35,1540.6612
50.9666,14.65,717.7324
133.5284,10.895,263.6568
37.4506,15.75,1062.6168
44.2744,11.15,588.5672
131.531,8.985,1428.141
94.841,17.6,193.082
168.679,NA,4923.591
89.5856,13.15,1494.0552
86.5566,9.195,1183.7924
64.7168,NA,3068.0064
106.9964,19.6,1788.3388
43.7086,NA,1293.6494
93.2462,20.2,1018.0082
110.157,NA,2306.997
32.9558,7.75,101.8674
194.1794,8.575,3316.3498
197.211,20.2,3535.398
165.3184,19.35,1651.184
225.172,7.365,452.744
237.7906,7.5,1188.453
37.4506,8.3,796.9626
156.663,16.75,2816.334
173.8712,10.695,4570.0512
147.5392,5.88,2684.5056
36.1874,12.6,423.4488
74.0038,10.695,1034.6532
95.9094,17.85,2285.0256
188.0872,19.75,2458.1336
107.5596,7.97,431.4384
145.976,NA,585.904
57.8562,15.7,651.8182
139.7496,15.1,3952.1888
167.25,6.63,1830.95
140.9154,8.6,1134.5232
197.711,NA,4910.275
255.0014,13,5865.0322
148.2418,5.98,1618.5598
175.1028,6.03,1593.9252
88.5172,13.8,2408.8644
183.0292,NA,8209.314
228.5668,NA,3225.1352
34.3558,16.1,271.6464
143.4154,20.1,3545.385
141.947,9.17,4008.116
255.3672,10.895,767.0016
55.8298,5.325,485.3682
233.3642,12.85,3950.1914
196.8426,NA,593.2278
91.912,15.35,559.272
64.3168,16.7,127.8336
64.951,13.3,1644.526
78.6618,NA,80.5618
90.2514,6.67,974.0654
192.0478,20.5,1549.9824
131.531,15.1,2856.282
124.6362,17,3900.9222
227.6352,8.42,2748.4224
177.1054,15.2,3151.8972
125.073,17,369.519
47.806,17.6,1071.938
155.0972,18,3894.93
196.9084,14.6,595.2252
89.4172,5.8,2498.0816
192.2478,9.8,4068.7038
250.7724,NA,251.6724
77.6302,14.3,950.7624
158.8604,11.1,2693.8268
171.7106,17,1711.106
48.8376,18.6,1294.3152
49.8008,8.895,759.012
86.6198,NA,2529.3742
102.3648,10.3,1557.972
141.8496,19.25,2399.5432
210.8612,12.6,1254.3672
215.7218,15.3,1923.4962
184.0924,NA,555.2772
123.3414,NA,4751.8146
122.2072,NA,3552.7088
160.6236,18.6,1611.236
163.621,14.5,815.605
179.5976,13.5,2173.1712
177.637,10.3,4234.488
121.373,NA,369.519
164.6526,NA,657.8104
33.8874,7.155,35.2874
39.7506,16.5,227.7036
63.1168,5.59,191.7504
149.6708,15.15,300.9416
166.1158,13.1,1169.8106
232.7326,8.06,3696.5216
139.5838,10.195,4495.4816
49.8008,10.1,303.6048
258.9962,6.235,258.9962
198.3742,12.5,2587.9646
86.1856,11.35,1494.0552
96.0094,9.065,1713.7692
85.1908,11.65,671.1264
57.1904,18.2,1640.5312
91.0488,6.115,1629.8784
90.5804,6.92,183.7608
263.791,7.035,4996.829
139.818,18.2,1398.18
218.7508,10.5,3255.762
237.759,17.6,3545.385
182.0976,NA,6157.3184
116.5466,19.75,2828.3184
91.7146,16.5,2462.7942
172.0764,13.15,4466.1864
117.4782,7.89,2026.0294
82.8592,20.5,1733.7432
123.9046,16.25,1120.5414
207.2612,12.6,4390.2852
92.4462,NA,185.0924
109.5228,8.775,994.7052
184.6582,7.42,5015.4714
145.8128,8.67,2444.8176
170.5422,8.77,1551.9798
238.6564,19.35,3575.346
96.041,16.25,868.869
129.6626,11.5,1836.2764
82.5908,11.1,1510.0344
55.264,NA,1544.656
62.9168,5.59,1406.1696
219.7456,NA,884.1824
102.9332,6.55,1845.5976
261.2594,6.85,1046.6376
144.1102,21.25,1749.7224
84.6908,NA,3691.1952
138.7838,12.8,280.9676
177.4028,8.31,3896.2616
179.166,12.1,3056.022
194.7452,NA,5872.356
145.6418,20.25,3384.2614
78.2328,NA,1004.0264
262.891,NA,788.973
156.163,16.75,2816.334
145.3128,7.075,1869.5664
163.1526,11.1,1808.9786
55.4588,6.63,343.5528
54.9298,8.935,1348.245
51.435,7.935,499.35
112.1228,7.485,1215.7508
253.3724,9.5,755.0172
193.1162,18.35,2693.8268
60.1536,6.365,490.0288
149.1366,11.1,4231.8248
149.2708,11.395,2407.5328
260.2278,9.895,4165.2448
86.4224,7.68,511.3344
56.493,13.65,509.337
98.57,15.75,2496.75
196.1794,10.195,2926.191
50.2666,10.895,820.2656
195.711,NA,5499.508
48.3034,17.7,777.6544
263.391,17.25,6311.784
161.0236,18.6,3705.8428
108.0254,13.8,759.6778
165.5526,11.1,1973.4312
195.111,10.195,3731.809
153.8998,5.88,2922.1962
163.0526,11.15,2302.3364
92.0462,NA,277.6386
142.0154,11.6,850.8924
139.2496,NA,1976.0944
163.5526,12.1,2302.3364
110.657,NA,659.142
126.9994,4.635,1798.9916
142.247,8.51,2004.058
167.3158,9.6,1838.2738
96.9068,17.25,1458.102
140.4838,15,1685.8056
87.6856,16.75,1494.0552
39.2506,8.365,75.9012
261.291,NA,788.973
161.8578,18.85,3530.0716
198.7426,6.615,1186.4556
115.3176,5.75,572.588
113.3544,10,3467.4864
188.9898,13.1,4303.0654
223.0088,10.1,671.1264
79.0302,NA,1901.5248
83.4908,11.65,503.3448
94.6436,NA,4065.3748
90.4172,9.3,1249.0408
45.3718,19.6,614.5334
51.5008,11.35,607.2096
178.137,5.44,3175.866
50.8692,14.65,788.3072
78.5328,12.35,695.0952
